MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRC_CLUSTER_EXIT_LOAD_ERROR;2267;08DB;RC2267;An MQCONN or MQCONNX call was issued to connect to a queue manager, but the queue manager was unable to load the cluster workload exit. Execution continues without the cluster workload exit. On z/OS®, if the cluster workload exit cannot be loaded, a message is written to the system log, for example message CSQV453I. Processing continues as though the ClusterWorkloadExit attribute had been blank.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_WARNING;Ensure that the queue-manager's ClusterWorkloadExit attribute has the correct value, and that the exit has been installed into the correct location.;
MQRC_CLUSTER_PUT_INHIBITED;2268;08DC;RC2268;An MQOPEN call with the MQOO_OUTPUT and MQOO_BIND_ON_OPEN options in effect was issued for a cluster queue, but the call failed because all of the following are true: All instances of the cluster queue are currently put-inhibited (that is, all of the queue instances have the InhibitPut attribute set to MQQA_PUT_INHIBITED). There is no local instance of the queue. (If there is a local instance, the MQOPEN call succeeds, even if the local instance is put-inhibited.) There is no cluster workload exit for the queue, or there is a cluster workload exit but it did not choose a queue instance. (If the cluster workload exit does choose a queue instance, the MQOPEN call succeeds, even if that instance is put-inhibited.);If the MQOO_BIND_NOT_FIXED option is specified on the MQOPEN call, the call can succeed even if all of the queues in the cluster are put-inhibited. However, a subsequent MQPUT call may fail if all of the queues are still put-inhibited at the time of the MQPUT call.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;If the system design allows put requests to be inhibited for short periods, retry the operation later. If the problem persists, determine why all of the queues in the cluster are put-inhibited.;
MQRC_CLUSTER_RESOLUTION_ERROR;2189;088D;RC2189;An MQOPEN, MQPUT, or MQPUT1 call was issued to open or put a message on a cluster queue, but the queue definition could not be resolved correctly because a response was required from the repository manager but none was available.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Check that the repository manager is operating and that the queue and channel definitions are correct.;
MQRC_CLUSTER_RESOURCE_ERROR;2269;08DD;RC2269;An MQOPEN, MQPUT, or MQPUT1 call was issued for a cluster queue, but an error occurred whilst trying to use a resource required for clustering.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Do the following: Check that the SYSTEM.CLUSTER.* queues are not put inhibited or full. Check the event queues for any events relating to the SYSTEM.CLUSTER.* queues, as these may give guidance as to the nature of the failure. Check that the repository queue manager is available. On z/OS, check the console for signs of the failure, such as full page sets.;
MQRC_CMD_SERVER_NOT_AVAILABLE;2322;0912;RC2322;The command server that processes administration commands is not available.;MQCC_FAILED;Start the command server.;
MQRC_CMHO_ERROR;2461;099D;RC2461;On an MQCRTMH call, the create message handle options structure MQCMHO is not valid, for one of the following reasons: The StrucId field is not MQCMHO_STRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Ensure that input fields in the MQCMHO structure are set correctly.;
MQRC_CNO_ERROR;2139;085B;RC2139;On an MQCONNX call, the connect-options structure MQCNO is not valid, for one of the following reasons: The StrucId field is not MQCNO_STRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.) The queue manager cannot copy the changed structure to application storage, even though the call is successful. This can occur, for example, if the parameter pointer points to read-only storage.;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Ensure that input fields in the MQCNO structure are set correctly.;
MQRC_CODED_CHAR_SET_ID_ERROR;2330;091A;RC2330;The CodedCharSetId parameter is not valid. Either the parameter pointer is not valid, or it points to read-only storage. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Correct the parameter.;
MQRC_COD_NOT_VALID_FOR_XCF_Q;2106;083A;RC2106;An MQPUT or MQPUT1 call was issued, but the Report field in the message descriptor MQMD specifies one of the MQRO_COD_* options and the target queue is an XCF queue. MQRO_COD_* options cannot be specified for XCF queues.;This reason code occurs only on z/OS®.;MQCC_FAILED;Remove the relevant MQRO_COD_* option.;
MQRC_COMMAND_MQSC;2412;096C;RC2412;This condition is detected when an MQSC command is executed.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_COMMAND_PCF;2413;096D;RC2413;This condition is detected when a PCF command is executed.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_COMMAND_TYPE_ERROR;2300;08FC;RC2300;The mqExecute call was issued, but the value of the MQIASY_TYPE data item in the administration bag is not MQCFT_COMMAND.;MQCC_FAILED;Ensure that the MQIASY_TYPE data item in the administration bag has the value MQCFT_COMMAND.;
MQRC_CONFIG_CHANGE_OBJECT;2368;0940;RC2368;This condition is detected when an object is changed.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_CONFIG_CREATE_OBJECT;2367;093F;RC2367;This condition is detected when an object is created.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_CONFIG_DELETE_OBJECT;2369;0941;RC2369;This condition is detected when an object is deleted.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_CONFIG_REFRESH_OBJECT;2370;0942;RC2370;This condition is detected when an object is refreshed.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_CONNECTION_BROKEN;2009;07D9;RC2009;Connection to the queue manager has been lost. This can occur because the queue manager has ended. If the call is an MQGET call with the MQGMO_WAIT option, the wait has been canceled. All connection and object handles are now invalid.;For MQ client applications, it is possible that the call did complete successfully, even though this reason code is returned with a CompCode of MQCC_FAILED.;MQCC_FAILED;Applications can attempt to reconnect to the queue manager by issuing the MQCONN or MQCONNX call. It may be necessary to poll until a successful response is received. On z/OS® for CICS® applications, it is not necessary to issue the MQCONN or MQCONNX call, because CICS applications are connected automatically.;Any uncommitted changes in a unit of work should be backed out. A unit of work that is coordinated by the queue manager is backed out automatically.;
MQRC_CONNECTION_ERROR;2273;08E1;RC2273;An MQCONN or MQCONNX call failed for one of the following reasons: The installation and customization options chosen for WebSphere® MQ do not allow connection by the type of application being used. The system parameter module is not at the same release level as the queue manager. The channel initiator is not at the same release level as the queue manager. An internal error was detected by the queue manager.;MQCC_FAILED;None, if the installation and customization options chosen for WebSphere MQ do not allow all functions to be used.;Otherwise, if this occurs while starting the channel initiator, ensure that the queue manager and the channel initiator are both at the same release level and that their started task JCL procedures both specify the same level of WebSphere MQ program libraries; if this occurs while starting the queue manager, relinkedit the system parameter module (CSQZPARM) to ensure that it is at the correct level. If the problem persists, contact your IBM® support center.;
MQRC_CONNECTION_NOT_AUTHORIZED;2217;08A9;RC2217;This reason code arises only for CICS® applications. For these, connection to the queue manager is done by the adapter. If that connection fails because the CICS subsystem is not authorized to connect to the queue manager, this reason code is issued whenever an application running under that subsystem subsequently issues an MQI call.;This reason code occurs only on z/OS®.;MQCC_FAILED;Ensure that the subsystem is authorized to connect to the queue manager.;
